CUST_NO,VTG,AGETIER,EDUCATION_DESC,GENDER,EOP_BAL_CS,MTH_AVG_BAL_CS,MTH6_AVG_BAL_CS,DELTA_FUNDING_BALANCE,MTH_AVG_BAL_IDR,MTH6_AVG_BAL_IDR,DELTA_FUNDING_BALANCE_TD,AVG_CREDIT_3MTH,SUM_CREDIT_LESS_3MIL,SUM_CREDIT_ZERO,DELTA_CREDIT_MUTATION,DELTA_DEBIT_MUTATION,AVG_DEBIT_3MTH,CUST_SEGMENT_AVG,DELTA_CUST_SEG,L_COLL,BAD_TAG
5769625.6,5 th,21-30 th,UNIVERSITAS,P,2454089.25,509993.28,1408601.828,826293.4667,509993.28,1408601.828,826293.4667,6809700,1,0,-1448153,-1830056,6555640,5,0,0,0
5868619.2,5 th,21-30 th,UNIVERSITAS,P,2010373.22,2676160.77,1586580.433,-1740078.053,2676160.77,1586580.433,-1740078.053,13660450.01,0,0,-4579386.25,-7206279.937,13032779.94,5,0,0,0
5819782.4,5 th,31-40 th,UNIVERSITAS,P,56839.34,7559638.49,2669682.177,-3151006.6,7559638.49,2669682.177,-3151006.6,18012248.45,0,0,-9716545.703,-9514867.977,18350378.98,4,-1,0,0
5811630.8,5 th,21-30 th,UNIVERSITAS,P,68420530.32,21165134.59,23091457.83,-29485054.17,21165134.59,23091457.83,-29485054.17,1667200483,0,0,-67513663.05,-46917808.3,1644758422,4,1,0,0
5829747,5 th,21-30 th,SMA,P,66771.84,436255.71,630864.665,295329.2567,436255.71,630864.665,295329.2567,7827166.667,0,0,6260833.333,-3459529,8003329,5,0,0,0
5851384.4,5 th,21-30 th,SMA,L,2804912.32,2022170.1,2750045.917,-1453788.257,2022170.1,2750045.917,-1453788.257,7322453.633,0,0,-1126259.083,-2118396.597,8150918.667,5,0,0,0
5859945,5 th,21-30 th,SMA,L,3455070,173763.41,253494.795,221926.4933,173763.41,253494.795,221926.4933,4928690,0,0,-1352690,907803,4132297,5,0,0,0
5946873,5 th,21-30 th,UNIVERSITAS,P,9217248.23,1758018.66,599163.145,-227098.6467,1758018.66,599163.145,-227098.6467,13301743.98,0,0,-7871557.983,-5093360,10239900,5,1,0,0
5895429.2,5 th,21-30 th,SMA,P,14942094.75,16028011.86,5575944.172,-4944624.18,16028011.86,5575944.172,-4944624.18,13645876.85,0,0,-6934131.353,-3950781.603,10056581.6,4,0,0,0
5898183.8,5 th,31-40 th,UNIVERSITAS,L,43950434.46,50057197.8,47475085.79,-25784877.6,50057197.8,47475085.79,-25784877.6,49759914.7,0,0,-7633098.36,2937490.06,52921000.94,3,-1,0,0
5929628.8,5 th,21-30 th,UNIVERSITAS,P,4479183.05,1922983.31,3235216.69,578009.32,53420192.69,54343015.39,-88057.04667,12521810.18,0,0,1058924.39,2614150.667,12470402.07,3,0,0,0
5959842.4,5 th,21-30 th,UNIVERSITAS,L,320655.85,208687.14,1026812.393,275648.0233,208687.14,1026812.393,275648.0233,7172000,1,0,-3371069.55,-5852936.667,7672536.667,5,0,0,0
5971701.8,5 th,31-40 th,UNIVERSITAS,L,121185.22,255056.18,3804839.875,7553251.897,255056.18,3804839.875,7553251.897,16466972.89,5,1,-14911224.58,-13260917.01,17567666.67,5,0,0,0
5994708,5 th,21-30 th,UNIVERSITAS,P,3145813.48,1484519.86,1394665.687,-328058.75,1484519.86,1394665.687,-328058.75,5128627.523,0,0,198663.2867,1104104.66,4784272.91,5,0,0,0
6070983.4,4 th,31-40 th,SMA,L,6580680.04,10886971.91,11927665.49,-3117285.587,10886971.91,11927665.49,-3117285.587,1624945912,0,0,-30740478.8,-35514440.19,1625764568,4,0,0,0
6018001.6,5 th,21-30 th,UNIVERSITAS,P,24826739.97,24868944.13,25729998.55,473218.9433,524868944.1,525729998.6,473218.9433,76373.77333,5,1,3695714.687,1322932.937,225774.7533,2,0,0,0
6105000.8,4 th,21-30 th,UNIVERSITAS,L,22549.95,0,517751.0083,-692508.1767,0,517751.0083,-692508.1767,25658169.54,0,0,-7767931.893,-6773166.667,25660166.67,5,0,0,0
6122179.4,4 th,31-40 th,SMA,L,10455262.71,17096438.77,12608296.69,-12761618.7,17096438.77,12608296.69,-12761618.7,135091000.6,1,0,-134591000.6,-128340061.4,132867462.4,4,0,0,1
6120670.2,4 th,21-30 th,UNIVERSITAS,L,26727533.16,28207919.16,32252371.32,-8221664.55,28207919.16,32252371.32,-8221664.55,25210278.1,0,0,-16029066.52,-17219433.23,27432649.55,4,0,0,0
6146023,4 th,21-30 th,AKADEMI,L,2427052.63,1322912.96,1305280.688,909200.5267,1322912.96,1305280.688,909200.5267,4702415.5,0,0,-1413973.65,1418152.333,4521995.667,5,0,0,0
6152877,4 th,31-40 th,SMA,P,1988446.61,3188485.75,2801193.487,-2463794.527,3188485.75,2801193.487,-2463794.527,137101276.2,0,0,-34650524.79,-33301291.74,136557318.5,5,0,0,0
6159530,4 th,21-30 th,SMP,L,4345369.64,5240814.29,3356498.098,1750221.643,5240814.29,3356498.098,1750221.643,14258603.35,1,0,-3720466.573,-3117101.283,14668614.85,4,-1,0,0
6259670.4,4 th,21-30 th,AKADEMI,P,4034866.31,2518565.09,3157247.022,-284899.8333,2518565.09,3157247.022,-284899.8333,4219549.083,2,0,4091156.437,1616672.667,4597827.333,5,0,0,0
6259438.4,4 th,21-30 th,UNIVERSITAS,P,3678501.66,254826.59,269353.3433,-94050.77667,254826.59,269353.3433,-94050.77667,5500592.333,0,0,-869717.3333,-89883.66667,4391383.667,5,0,0,0
6230214,4 th,21-30 th,UNIVERSITAS,P,100957.76,94748.08,342126.04,130851.8933,94748.08,342126.04,130851.8933,6200000,0,0,-200000,-208966.3333,6302833.333,5,0,0,0
6313669.8,4 th,41-50 th,SMA,L,3224849.38,1572200.96,13018107.86,26797648.11,1572200.96,13018107.86,26797648.11,10295744.4,0,0,-3046367.79,-3000917.68,12915800,5,0,0,0
6267801.4,4 th,21-30 th,SMA,L,1038307.02,809426.68,996981.6217,712905.33,809426.68,996981.6217,712905.33,5533990.393,0,0,2591022.997,4404366.667,5712633.333,5,0,0,0
6280542.2,4 th,21-30 th,UNIVERSITAS,P,17691536.71,13859253.62,7708548.788,-9705380.503,13859253.62,7708548.788,-11022047.17,9143433,1,0,-7142904.17,-6143927.733,6178927.733,4,0,0,0
6298244.6,4 th,31-40 th,SMA,L,6471044.61,9038465.24,10319786.74,-4667867.663,9038465.24,10319786.74,-4667867.663,47645214.08,0,0,-6223658.183,-5032945.847,48954176.02,4,0,0,0
6379311.8,4 th,21-30 th,SMA,P,486894.04,846024.8,646921.705,124765.7567,846024.8,646921.705,124765.7567,3852266.667,0,0,47233.33333,-151991.6667,3990766.667,5,0,0,0
6434643.6,4 th,21-30 th,SMA,P,50252.28,119994.21,399230.6917,1056024.61,119994.21,399230.6917,1056024.61,596666.6667,4,0,3685277.003,4864892,634628,5,0,0,0
6390019.6,4 th,21-30 th,SMA,L,12606396.86,36788611.7,39429997.53,-67831359.63,36788611.7,39429997.53,-67831359.63,70177068.41,0,0,-62677068.41,-76410586.54,84030086.54,4,0,0,0
6489239.4,3 th,31-40 th,UNIVERSITAS,L,28626.43,301650.88,368865.1933,498505.5167,301650.88,368865.1933,498505.5167,7020533.333,0,0,-2241333.333,790971.0967,7103747.333,5,0,0,0
6492796.8,3 th,41-50 th,UNIVERSITAS,P,35963402.59,35988146.61,27813684.12,-18581901.65,650802591.5,272452064.2,-387456476,196687168.5,3,0,-196124906.8,-189869888.1,190741025.5,2,0,0,0
6445519.2,4 th,21-30 th,SMA,L,94880,83603.89,214837.1683,-158276.4733,83603.89,214837.1683,-158276.4733,7280033.333,0,0,-3676033.333,-2539827.333,7354427.333,5,0,0,0
6450746.4,4 th,21-30 th,UNIVERSITAS,P,1330797.71,3811961.52,3143997.387,-3426963.613,3811961.52,3143997.387,-3426963.613,17303789.77,0,0,3077906.18,1221542,18364808,5,0,0,0
6445656.8,4 th,21-30 th,UNIVERSITAS,P,1104532.07,752759.65,1395384.772,-1460126.603,752759.65,1395384.772,-1460126.603,10156714.14,0,0,-4906714.143,-5513050.333,11593550.33,5,0,0,0
6482967.6,3 th,21-30 th,SMA,L,21160721.17,16923048.91,13359133.56,-4754839.183,16923048.91,13359133.56,-4754839.183,32311224.89,0,0,4779658.383,2361457.103,27134243.47,4,0,0,0
6483959.2,3 th,21-30 th,UNIVERSITAS,P,1972143.74,2420333.83,624521.6783,-594292.9367,2420333.83,624521.6783,-594292.9367,6572812.98,0,0,-1141812.98,351050,5931500,5,0,0,1
6507148.8,3 th,21-30 th,SMA,P,180045.14,842514.54,850960.945,1610928.95,842514.54,850960.945,1610928.95,14874590,0,0,-10306787.14,-9393690.333,15230000.33,5,0,0,0
6499544.8,3 th,21-30 th,AKADEMI,P,582971.62,1071178.47,1427264.325,411744.26,1071178.47,1427264.325,411744.26,9506121.157,0,0,-5645447.957,-5091383.397,10144885.64,5,0,0,0
6517226.8,3 th,41-50 th,AKADEMI,L,28919824.19,17700553.67,6914930.807,-5162049.083,17700553.67,6914930.807,-5162049.083,27507413.38,0,0,4455497.113,2590148.847,19762592.05,4,0,0,0
6600415.4,3 th,21-30 th,UNIVERSITAS,P,62600.39,546287.46,774691.7367,52634.24333,546287.46,774691.7367,52634.24333,63009000,0,0,4360677.81,3580187.333,63769694.67,5,0,0,0
6637372.4,3 th,21-30 th,UNIVERSITAS,P,6170279.49,11889175.69,12841090.1,-11788177.19,11889175.69,12841090.1,-11788177.19,46744533.07,0,0,-30238825.84,-35293621.64,48642392.08,4,0,0,0
6627020.8,3 th,21-30 th,SMA,L,5953003.43,7606832.4,6224803.453,-10133925.86,7606832.4,6224803.453,-10133925.86,13031771.54,0,0,-3478169.54,-6644411.673,12265869.67,4,0,0,0
6723296.2,3 th,21-30 th,SMA,L,40161.43,70967.88,343857.4833,170808.6,70967.88,343857.4833,170808.6,966666.6667,6,2,-966666.6667,-544500,1276000,5,0,0,0
6685155,3 th,31-40 th,SMA,L,24138107.14,18402997.42,10674700.95,-8912039.057,18402997.42,10674700.95,-8912039.057,6833505.283,0,0,1277668.177,15064716.43,3151188.657,4,0,0,0
6805630.8,3 th,21-30 th,SMA,L,540314,327190.58,187420.905,254439.4967,327190.58,187420.905,254439.4967,3613433.333,0,0,6866.66667,207633.3333,3490866.667,5,0,0,0
6805669.8,3 th,31-40 th,AKADEMI,P,120135.29,272667.54,275336.4583,491348.8467,272667.54,275336.4583,491348.8467,5605933.333,0,0,179066.6667,-267841.6667,5758991.667,5,0,0,0
6938349.2,2 th,31-40 th,SMA,L,1089385.16,10605017.61,3772171.298,-6723854.183,10605017.61,3772171.298,-6723854.183,38899421.97,0,0,-35561401.97,-35021127.47,38928527.47,4,-1,0,0
6830416.4,3 th,21-30 th,UNIVERSITAS,P,7346899.86,5830289.72,3869085.127,264501.1933,5830289.72,3869085.127,264501.1933,11482980.4,0,0,-5976326.683,-3814159.333,9751159.333,4,0,0,0
6846810.8,3 th,21-30 th,UNIVERSITAS,L,2441792.07,1258026.92,1418468.942,-1280518.987,1258026.92,1418468.942,-1280518.987,9802708.357,0,0,-6154708.357,-3300869,9725369,5,0,0,0
6868347.8,3 th,21-30 th,SMA,P,8683137.18,8144699.68,6035810.628,24933954.4,8144699.68,6035810.628,24933954.4,9611819.97,0,0,15140708.32,5511948.52,8195151.48,4,0,0,0
6897992.2,2 th,31-40 th,SMA,L,1100627.8,5403888.05,3476451.723,-1237501.99,5403888.05,3476451.723,-1237501.99,30757635.35,0,0,24665457.28,20740571.91,30657500,4,-1,0,0
6908326.8,2 th,21-30 th,SMP,L,349308.71,408033.16,1605206.815,1752479.69,408033.16,1605206.815,1752479.69,15553334.85,0,0,4298659.37,5257667.593,15454986.67,5,0,0,0
6976836.2,2 th,41-50 th,SMA,L,16362.55,943911.8,833733.855,-1519.95,943911.8,833733.855,-1519.95,7735379.4,0,0,-1393379.4,-1465965.667,7800765.667,5,0,0,0
7042556.8,2 th,21-30 th,SMA,P,1608006.59,1148555.16,2272831.428,324774.2,1148555.16,2272831.428,324774.2,8167475.46,0,0,904127.72,-178972.0833,8533055.333,5,0,0,0
7002615,2 th,21-30 th,UNIVERSITAS,P,3967085.07,4447985.8,5710346.737,-1438585.257,4447985.8,5710346.737,-1438585.257,3414557.847,1,0,671418.2733,-1997500,4374500,5,0,0,0
7022836.4,2 th,41-50 th,AKADEMI,L,54296.11,574941.27,905145.19,-337965.61,574941.27,905145.19,-337965.61,6025880.453,3,0,7724852.307,6539029.333,6036166.667,5,0,0,1
7055335.8,2 th,41-50 th,SMA,P,4251077.96,5082712.07,5228071.208,-1352328.58,5082712.07,5228071.208,-1352328.58,124545208.3,0,0,-61294166.01,-68299433.33,126652933.3,4,-1,0,0
7083377.4,2 th,21-30 th,UNIVERSITAS,P,64405.12,596669.37,1347871.653,-1052026.71,596669.37,1347871.653,-1052026.71,18542003.88,0,0,-6500003.883,-6467427.333,18711184.33,5,0,0,0
7145916,2 th,31-40 th,UNIVERSITAS,P,7127075.95,2559395.1,5993862.883,5240253.88,2559395.1,5993862.883,5240253.88,8872571692,0,0,2497243353,2498250081,8871552481,5,1,0,0
7148477.2,2 th,31-40 th,UNIVERSITAS,P,181402.29,6613840.95,6875677.69,-795392.0133,6613840.95,6875677.69,-795392.0133,33910774.74,0,0,217923131.2,188095975.8,36465204.76,4,-1,0,0
7099319.2,2 th,21-30 th,UNIVERSITAS,P,1258368,576644.58,657810.574,,576644.58,548175.4783,-624386.02,4748733.333,1,1,-4748733.333,-4681660.333,4681660.333,5,0,0,0
7127262.4,2 th,41-50 th,SMA,L,99721.13,1415093.21,3581194.752,1219600.28,1415093.21,3581194.752,1219600.28,47932432.72,0,0,41400832.4,25677096.67,50741078.33,5,0,1,1
7134972.6,2 th,21-30 th,SMA,P,2036813.37,233116.59,666930.5583,176261.7867,233116.59,666930.5583,176261.7867,3114666.667,0,0,3463333.333,2226741,2799143,5,0,0,0
7127346.2,2 th,21-30 th,SMA,P,1029456,102359.22,227856.455,-40910.66,102359.22,227856.455,-40910.66,3778000,0,0,-304000,105000,3465000,5,0,0,0
7188116.8,2 th,21-30 th,SMA,L,90958.35,197389.31,459437.2067,401297.0767,197389.31,459437.2067,401297.0767,4246853,0,0,-588589.65,-719118.3333,4373118.333,5,0,0,0
7156824.6,2 th,21-30 th,UNIVERSITAS,L,24702677.65,27329582.46,20018127.29,-14482050.21,27329582.46,20018127.29,-14482050.21,3359342.04,1,0,1598625.35,1666373.697,1985285.073,4,0,0,0
7183690.8,2 th,21-30 th,UNIVERSITAS,L,23942363.15,22154922.73,15710900,-7880752.547,22154922.73,15710900,-7880752.547,13898147.89,0,0,10869749.87,11226053.64,11452142.86,4,0,0,0
7178813,2 th,21-30 th,AKADEMI,P,5931527.88,3803457.31,2551231.338,-1003611.273,3803457.31,2551231.338,-1003611.273,9811125.427,0,0,-4372901.897,-4395892.817,9434392.817,5,1,0,0
7250110.4,2 th,21-30 th,SMA,P,2485234.08,275806.01,2100346.977,3227403.49,275806.01,2100346.977,3227403.49,7114087.777,0,0,-2311015.877,607858.5933,6743388.667,5,0,0,0
7215668.6,2 th,41-50 th,SMA,L,1678209.4,3434119.98,22285211.5,-13524809.86,3434119.98,22285211.5,-13524809.86,36308972.86,0,0,26510645.03,-1279444.697,42647868.28,5,0,0,1
7226106.6,2 th,21-30 th,UNIVERSITAS,P,1238248829,1729412893,3753419118,-3837676589,1729412893,3753419118,-3837676589,3504372050,0,0,-942670053.6,-3039256406,5603501349,2,0,0,0
7362531,1 th,21-30 th,SMA,L,851303.4,139273.78,394791.7367,338467.0333,139273.78,394791.7367,338467.0333,16509760,0,0,57640,-1066.66667,16631416.67,5,0,0,1
7373489.2,1 th,31-40 th,UNIVERSITAS,P,134504,204538.32,349542.695,-504716.32,204538.32,349542.695,-504716.32,8243035.333,0,0,-5236035.333,-5235720.667,8260720.667,5,0,0,0
7368860.6,1 th,31-40 th,SMA,L,171606.49,2251556.62,6308050.313,2770947.39,2251556.62,6308050.313,2770947.39,258701477.9,0,0,-86916673.04,-84157972.11,258684540.1,5,0,0,1
7365973.6,1 th,21-30 th,UNIVERSITAS,P,4776170.87,2167005.84,1958288.628,550496.67,2167005.84,1958288.628,550496.67,10751091.35,0,0,-856782.8567,502431.06,10006533.94,5,0,0,0
7444040.6,1 th,21-30 th,SMA,P,1158119.83,2141955.72,2544539.298,-4541833.023,2141955.72,2544539.298,-4541833.023,47113038.12,3,0,-44650943.12,-44300240.29,46754590.29,5,0,0,0
7404158.8,1 th,21-30 th,AKADEMI,P,7992725.49,5262642.28,3377654.782,-4925990.873,5262642.28,3377654.782,-4925990.873,13000871.71,0,0,-4918871.71,-7626180.61,13292080.61,4,0,0,0
7407013.4,1 th,31-40 th,SMA,L,63712578.5,74534478.26,78434733.52,-17398938.99,74534478.26,78434733.52,-17398938.99,7560853.277,0,0,-3444710.477,-9884271.61,16961837.32,3,0,0,0
7417123.6,1 th,41-50 th,SMA,P,132806.52,6113776.49,7888813.577,-14444011.98,6113776.49,7888813.577,-14444011.98,24505985.97,0,0,-20170097.06,-19915830.68,24506255.68,4,-1,0,0
7492090,1 th,21-30 th,UNIVERSITAS,P,52211,54211,57211,2000,54211,57211,2000,0,6,6,0,-1333.33333,1333.33333,5,0,0,0
7493078,1 th,31-40 th,SMA,L,5437303.19,1084749.78,1414139.278,-1937542.827,1084749.78,1414139.278,-1937542.827,12692423.28,0,0,-203669.2767,-793751.4767,11918551.48,5,1,0,0
7484149.6,1 th,31-40 th,SMA,L,81815494.78,56208977.56,119554803.6,71783774.92,56208977.56,119554803.6,71783774.92,1043883318,0,0,956715299.2,956732619,1084903271,3,0,0,0
7535709,1 th,21-30 th,UNIVERSITAS,P,6744265.91,1955852.63,3978081.883,798415.75,1955852.63,3978081.883,798415.75,13099185.09,0,0,-1189962.53,7462951.9,12349064,5,1,0,0
7542814,1 th,21-30 th,UNIVERSITAS,L,2023508.51,1617106.06,909632.3317,-862863.46,1617106.06,909632.3317,-862863.46,2517259.457,3,0,82740.54333,1495358.333,2367166.667,5,0,0,0
7505634.8,1 th,21-30 th,UNIVERSITAS,P,2332101.01,872306.49,1148873.162,-192328.6967,872306.49,1148873.162,-192328.6967,4917332,2,0,-416106,-41337.33333,4194640.333,5,0,0,0
7522975.4,1 th,21-30 th,SMA,L,1797041,582580.87,262113.535,-40447.65,582580.87,262113.535,-40447.65,5480324,0,0,-1919343,-772383.3333,5060183.333,5,0,0,0
7577974.8,1 th,21-30 th,SMA,P,52770.88,216068.62,445733.23,-256427.0233,216068.62,445733.23,-256427.0233,4805333.333,2,0,-1891333.333,-2035911,4943911,5,0,0,0
7633421.6,1 th,21-30 th,UNIVERSITAS,P,1823125.77,1100753.31,1253615.657,714828.9267,1100753.31,1253615.657,714828.9267,5555891.263,1,0,-555038.8533,2113119.333,5491429.667,5,0,0,0
7627174.2,1 th,21-30 th,UNIVERSITAS,P,29556461.11,22346530.1,8755953.117,-8891500.317,22346530.1,8755953.117,-8891500.317,30197542.64,0,0,-26595733.54,-22118683.03,22634114.03,4,0,0,0
7616673.4,1 th,21-30 th,AKADEMI,L,2611014.12,964707.66,735335.415,-251723.6867,964707.66,735335.415,-251723.6867,4072063.333,0,0,-662063.3333,308833.3333,3585666.667,5,0,0,0
7652273.6,1 th,31-40 th,SMA,L,314393327.4,345472392.4,354386038.1,59501138.06,345472392.4,354386038.1,59501138.06,826571550.6,0,0,-630388209.2,-32876920.84,877940089.1,3,0,0,0
7658802.8,1 th,21-30 th,UNIVERSITAS,P,1894590.15,1018750.82,997715.4917,-64197.81,1018750.82,997715.4917,-64197.81,6001659.193,0,0,-2193869.193,-2082379.557,5750865.557,5,0,0,0
7662793,1 th,21-30 th,AKADEMI,P,2842236.99,652405.05,490024.675,-766680.16,652405.05,490024.675,-766680.16,4884074.667,2,0,-4784074.667,-4478213,4583213,5,0,0,0
7734866.2,1 th,41-50 th,SMA,L,29025038.18,38986645.48,17781513.74,-27651126.02,38986645.48,17781513.74,-30562940.3,56674800.13,0,0,-46273240.8,-42282328.56,49875728.56,4,0,1,0
7693376.6,1 th,21-30 th,SMA,P,1232252.2,1434867.68,1352740.425,-2324566.36,1434867.68,1352740.425,-2324566.36,51520635.59,0,0,-39036526.59,-38719798.5,51130004.5,5,0,0,0
2188372.8,16-20 th,31-40 th,UNIVERSITAS,L,110762.38,524757.38,606242.4983,75266,524757.38,606242.4983,75266,13600171.33,0,0,2201428.667,1982924,13607476,5,0,0,0
1597613,16-20 th,41-50 th,SMA,L,21098266.61,20932792.4,21854490.32,-16057889.39,20932792.4,21854490.32,-16057889.39,33002727.2,0,0,-727635.01,-10675301.27,39583705.87,4,0,0,0
1136009.4,> 20 th,51-65 th,UNIVERSITAS,P,134577989.4,102991663.7,90094231.43,13215677.13,102991663.7,90094231.43,13215677.13,226183503.6,2,0,-226127134,-136612096.1,181950270,3,0,1,0
2261086.4,16-20 th,21-30 th,SMA,P,930205.16,659040.86,921323.3183,515671.73,659040.86,921323.3183,515671.73,4354468.553,0,0,2179031.447,2925406,4634896,5,0,0,0
3532049.4,11-15 th,51-65 th,UNIVERSITAS,L,193235.37,2033387.54,3375956.028,-847256.1167,2033387.54,3375956.028,-847256.1167,41071983.06,0,0,12882561.94,51774371.08,41097895.92,5,0,0,0
3473705.4,11-15 th,31-40 th,UNIVERSITAS,L,7484883.31,5653641.22,12500104.03,28214443.27,5653641.22,12500104.03,28214443.27,28714515.45,0,0,-9717241.397,2999792.563,37450408.47,4,0,0,0
3434742,11-15 th,31-40 th,SMA,P,37685876.3,38488223.93,46675315.4,-49842354.75,38488223.93,46675315.4,-49842354.75,63455575.77,0,0,50585664.11,41738811.59,60400040.36,4,0,0,0
3305909,11-15 th,51-65 th,SMA,P,11282563.63,9261690.86,4225445.175,-754206.88,9261690.86,4225445.175,-754206.88,23259687.65,0,0,3241674.667,21248299.58,19646700.42,4,0,0,1
3846001.4,11-15 th,31-40 th,UNIVERSITAS,P,28549335.42,24107346.35,23128938.34,-23369674.04,24107346.35,23128938.34,-23369674.04,125723145.7,0,0,-121818474.1,-110871824.4,117622124.4,4,0,0,0
4232571,6-10 th,21-30 th,UNIVERSITAS,L,27621989.13,31286070.8,18209785.35,1860200.447,31286070.8,18209785.35,1860200.447,96472190.5,0,0,-73567847.81,-61750750.88,94331917.62,4,0,0,0
4586155.6,6-10 th,41-50 th,SMA,L,5178763.86,5237921.2,4035197.983,3976153.773,35840921.02,34387017.57,3473607.46,30730281.65,0,0,1796963.627,-172095.8167,29719522.84,4,0,0,0
4781848,6-10 th,31-40 th,UNIVERSITAS,P,400270.08,685865.08,8740984.557,5546414.753,685865.08,8740984.557,5546414.753,45695674,0,0,60253728.54,60100406.47,46932062.33,5,0,0,0
4932310.8,6-10 th,21-30 th,SMA,P,8749408.82,12459936.43,16958355.52,16177115.15,12459936.43,16958355.52,16177115.15,34580563.03,0,0,27286670.38,32561523.46,35576083.22,4,0,0,0
3936814.4,11-15 th,51-65 th,UNIVERSITAS,L,2269958.35,9280642.84,9104527.98,2579626.41,9280642.84,9104527.98,2579626.41,35031776.07,0,0,-2331081.297,11455906.07,35699037.98,4,-1,0,0
4414035.6,6-10 th,21-30 th,AKADEMI,P,1466143.77,3823079.56,1284412.18,-1896314.337,3823079.56,1284412.18,-1896314.337,5166424.303,3,0,-5106424.303,-5132993.667,5154993.667,5,0,0,1
5101666.2,16-20 th,41-50 th,UNIVERSITAS,L,14885510.4,36562100.97,83493924.57,17570639.81,36562100.97,83493924.57,17570639.81,11362597.28,5,1,-11292668.51,-33655985.37,35936186.12,4,0,0,0
5786999.4,5 th,21-30 th,SMA,L,104429.25,13782548.12,5025000.078,-4995417.773,13782548.12,5025000.078,-4995417.773,77928217.08,0,0,-44016981.72,-45018861.23,78942641.35,4,-1,0,0
5766776.6,5 th,21-30 th,UNIVERSITAS,P,22959647,21751886.3,29914891.85,9023996.32,21751886.3,29914891.85,9023996.32,14377978.22,0,0,-2153227.953,-301939.5467,17814860.98,4,0,0,0
5944390,5 th,31-40 th,SMA,P,7977331.95,25263897.29,12346086.72,-18763476.8,25263897.29,12346086.72,-18763476.8,133275346.6,0,0,-25757112.84,-22605761.97,130650710,4,0,0,0
6234916,4 th,21-30 th,UNIVERSITAS,P,66838983.13,65619867.79,122507946.9,-100682634.5,65619867.79,122507946.9,-100682634.5,96467675.86,0,0,-17937186.84,-80183348.38,136204598.2,3,0,0,0
5507618,6-10 th,41-50 th,UNIVERSITAS,P,161590805.3,140996796.2,135749983.1,-19022477.06,140996796.2,135749983.1,-19022477.06,31430433.9,0,0,-609865.21,-453800.84,22992519.38,3,0,0,0
6643203.4,3 th,31-40 th,UNIVERSITAS,L,10059466.7,12086109.15,10106989.49,-15231389.16,12086109.15,10106989.49,-15231389.16,87707185.19,0,0,-81257185.19,-91431207.04,97659597.04,4,0,0,0
6705986.6,3 th,31-40 th,SMP,P,26344598.33,18702973.7,24657841.64,-26100773.25,18702973.7,24657841.64,-26100773.25,394621531.9,0,0,-310493124.9,-318231094.9,399678637.5,4,0,1,0
3008916.2,16-20 th,31-40 th,UNIVERSITAS,L,16442767.89,13328381.19,13316225.25,1060680.78,13328381.19,13316225.25,1060680.78,16869063.42,0,0,-5183952.967,-5175623.583,17147363.08,4,0,0,0
2543555.6,16-20 th,21-30 th,SMP,L,68340064.39,67502276.89,69643054.88,7717749.437,67502276.89,69643054.88,7717749.437,5863552.253,4,0,-5013113.173,-7104122.627,7269210.447,3,0,0,0
2129537,16-20 th,41-50 th,UNIVERSITAS,L,1868707.9,2250293.01,3409660.783,1225533.023,2250293.01,3409660.783,1225533.023,25447528.73,0,0,15781802.04,15287806,25388231,5,0,0,0
1650891.6,16-20 th,51-65 th,SMA,L,31643.22,134575.22,185798.2083,942449.4267,134575.22,185798.2083,942449.4267,5191344.667,0,0,-390344.6667,466666.6667,5195333.333,5,0,0,0
1526753.4,16-20 th,51-65 th,UNIVERSITAS,L,85155488.4,94703579.46,87922970.43,87311440.92,94703579.46,87922970.43,87311440.92,3844514535,0,0,-73148668.87,-68486797.55,3837023842,3,0,1,0
1318779.6,16-20 th,41-50 th,UNIVERSITAS,L,6514706.99,10263901.24,13192596.95,16807629.67,10263901.24,13192596.95,16807629.67,418049782.7,0,0,-65732666.08,-70784424.21,421338556.5,4,0,0,0
389413.2,> 20 th,31-40 th,UNIVERSITAS,P,46809726.38,26721820.3,18469634.42,396510.7567,26721820.3,18469634.42,396510.7567,54260522.64,0,0,67541580.08,72348568.16,43357540.53,4,0,0,0
300511.6,> 20 th,41-50 th,UNIVERSITAS,L,53470561.85,56762459.72,58589100.6,-22373210.22,56762459.72,58589100.6,-22373210.22,84337015.13,0,0,-24324047.81,-56272938.75,79826098.69,3,0,0,0
2791172.4,16-20 th,41-50 th,SMA,L,4448500,214629.03,189613.795,135937.2733,214629.03,189613.795,135937.2733,4888333.333,0,0,-478333.3333,-2865000,3430000,5,0,0,0
2553820.4,16-20 th,31-40 th,SMA,L,66812.99,64438.79,542211.68,1251781.497,64438.79,542211.68,1251781.497,5792157,0,0,5890613.46,6231166.667,5892333.333,5,0,0,0
2547212,16-20 th,31-40 th,AKADEMI,L,11297413.86,8469162.78,9886536.438,1119540.25,8469162.78,9886536.438,1119540.25,126115895,0,0,165468404.6,159294753.3,122478972.4,4,0,0,0
2261140.8,16-20 th,21-30 th,SMA,P,7033596.63,3443364.58,2985191.023,981023.5033,3443364.58,2985191.023,981023.5033,8210766.267,1,0,-7776597.337,-3041787.29,7425018,5,1,0,0
1486221.6,16-20 th,41-50 th,SMA,P,2576151.81,1259419.96,1822185.77,2518698.857,1259419.96,1822185.77,2518698.857,7946752.683,1,0,955314.2267,4013063.667,7975293.333,5,0,0,0
